File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\operators.cpp,"gt(Expression_Obj lhs, Expression_Obj rhs)",1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\operators.cpp,"lte(Expression_Obj lhs, Expression_Obj rhs)",1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\operators.cpp,"gte(Expression_Obj lhs, Expression_Obj rhs)",1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\operators.cpp,"op_color_deprecation(enum Sass_OP op, std::string lsh, std::string rhs, const ParserState& pstate)",12,10,5,0,2,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\operators.cpp,"op_strings(Sass::Operand operand, Value& lhs, Value& rhs, struct Sass_Inspect_Options opt, const ParserState& pstate, bool delayed)",46,35,30,13,8,0,3,26,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\operators.cpp,"op_colors(enum Sass_OP op, const Color& lhs, const Color& rhs, struct Sass_Inspect_Options opt, const ParserState& pstate, bool delayed)",17,14,7,3,3,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\operators.cpp,"op_numbers(enum Sass_OP op, const Number& lhs, const Number& rhs, struct Sass_Inspect_Options opt, const ParserState& pstate, bool delayed)",66,58,40,12,7,0,1,8,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\operators.cpp,"op_number_color(enum Sass_OP op, const Number& lhs, const Color& rhs, struct Sass_Inspect_Options opt, const ParserState& pstate, bool delayed)",27,26,12,3,1,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\operators.cpp,"op_color_number(enum Sass_OP op, const Color& lhs, const Number& rhs, struct Sass_Inspect_Options opt, const ParserState& pstate, bool delayed)",16,12,6,2,3,0,1,6,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::Output(Sass_Output_Options& opt),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::~Output(),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::fallback_impl(AST_Node_Ptr n),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::operator()(Number_Ptr n),11,6,6,1,0,0,5,23,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::operator()(Import_Ptr imp),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::operator()(Map_Ptr m),3,2,3,0,0,0,1,5,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::get_buffer(void),41,23,18,9,7,0,11,59,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::operator()(Comment_Ptr c),19,18,15,3,0,0,1,7,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::operator()(Ruleset_Ptr r),59,53,40,17,3,0,3,16,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::operator()(Keyframe_Rule_Ptr r),20,17,14,4,3,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::operator()(Supports_Block_Ptr f),34,26,22,8,7,0,1,11,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::operator()(Media_Block_Ptr m),34,29,24,9,4,0,1,11,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::operator()(Directive_Ptr a),40,33,28,7,6,1,1,8,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::operator()(String_Quoted_Ptr s),8,8,7,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\output.cpp,Output::operator()(String_Constant_Ptr s),10,10,8,2,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\parser.cpp,"Parser::from_c_str(const char* beg, Context& ctx, Backtraces traces, ParserState pstate, const char* source)",11,11,11,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\parser.cpp,"Parser::from_c_str(const char* beg, const char* end, Context& ctx, Backtraces traces, ParserState pstate, const char* source)",11,11,11,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\parser.cpp,Parser::advanceToNextToken(),6,5,5,0,0,0,1,3,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\parser.cpp,"Parser::parse_selector(const char* beg, Context& ctx, Backtraces traces, ParserState pstate, const char* source)",5,3,3,1,0,0,2,13,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\parser.cpp,Parser::peek_newline(const char* start),129,69,55,21,30,0,30,162,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\parser.cpp,Parser::parse_block_node(bool is_root),169,127,99,21,19,3,23,147,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\parser.cpp,Parser::parse_definition(Definition::Type which_type),13,13,12,4,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\parser.cpp,Parser::parse_parameters(),15,14,11,5,0,0,1,6,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\plugins.cpp,Plugins::Plugins(void),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\plugins.cpp,Plugins::~Plugins(void),10,10,7,3,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\plugins.cpp,compatibility(const char* their_version),16,8,8,4,3,0,5,43,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\plugins.cpp,Plugins::load_plugin(const std::string& path),54,42,28,13,4,3,8,76,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\plugins.cpp,Plugins::load_plugins(const std::string& path),70,45,28,12,9,0,16,106,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Offset::Offset(const char chr),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Offset::Offset(const char* string),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Offset::Offset(const std::string& text),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,"Offset::Offset(const size_t line, const size_t column)",1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,"Offset::init(const char* beg, const char* end)",7,7,6,2,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,"Offset::add(const char* begin, const char* end)",27,18,14,5,0,0,9,31,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,"Offset::inc(const char* begin, const char* end) const",4,4,4,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Offset::operator==(const Offset &pos) const,2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Offset::operator!=(const Offset &pos) const,2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Offset::operator+=(const Offset &off),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Offset::operator+(const Offset &off) const,2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Offset::operator-(const Offset &off) const,2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Position::Position(const size_t file),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,"Position::Position(const size_t file, const Offset& offset)",1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,"Position::Position(const size_t line, const size_t column)",1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,"Position::Position(const size_t file, const size_t line, const size_t column)",1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,"ParserState::ParserState(const char* path, const char* src, const size_t file)",1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,"ParserState::ParserState(const char* path, const char* src, const Position& position, Offset offset)",1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,"ParserState::ParserState(const char* path, const char* src, const Token& token, const Position& position, Offset offset)",1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,"Position::add(const char* begin, const char* end)",3,3,3,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,"Position::inc(const char* begin, const char* end) const",4,4,4,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Position::operator==(const Position &pos) const,2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Position::operator!=(const Position &pos) const,2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Position::operator+=(const Offset &off),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Position::operator+(const Offset &off) const,2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\position.cpp,Position::operator-(const Offset &off) const,2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\remove_placeholders.cpp,Remove_Placeholders::Remove_Placeholders(),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\remove_placeholders.cpp,Remove_Placeholders::operator()(Block_Ptr b),5,5,4,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\remove_placeholders.cpp,Remove_Placeholders::remove_placeholders(Selector_List_Ptr sl),11,8,6,3,3,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\remove_placeholders.cpp,Remove_Placeholders::operator()(Ruleset_Ptr r),37,28,19,9,3,0,6,33,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\remove_placeholders.cpp,Remove_Placeholders::operator()(Media_Block_Ptr m),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\remove_placeholders.cpp,Remove_Placeholders::operator()(Supports_Block_Ptr m),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\remove_placeholders.cpp,Remove_Placeholders::operator()(Directive_Ptr a),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass.cpp,list2vec(struct string_list* cur),7,7,6,2,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass.cpp,sass_copy_string(std::string str),13,2,2,1,0,0,11,109,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass2scss.cpp,closer(const converter& converter),4,4,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass2scss.cpp,opener(const converter& converter),4,4,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass2scss.cpp,isPseudoSelector(std::string& sel),81,62,62,58,9,0,10,59,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass2scss.cpp,hasCharData(std::string& sass),30,17,11,5,7,0,6,32,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass2scss.cpp,findCommentOpener(std::string& sass),76,54,30,13,10,0,12,59,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass2scss.cpp,removeMultilineComment(std::string &sass),71,47,29,10,11,0,13,64,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass2scss.cpp,rtrim(const std::string &sass),7,7,6,2,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass2scss.cpp,"flush(std::string& sass, converter& converter)",69,39,26,8,10,0,20,96,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass2scss.cpp,"process(std::string& sass, converter& converter)",318,181,94,39,37,0,100,614,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass2scss.cpp,"safeGetline(std::istream& is, std::string& t)",30,21,13,7,3,0,6,61,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass2scss.cpp,"sass2scss(const std::string& sass, const int options)",39,22,21,2,6,0,11,51,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass_context.cpp,json_mkstream(const std::stringstream& stream),4,3,3,1,0,0,1,6,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass_context.cpp,handle_error(Sass_Context* c_ctx),171,162,146,15,3,0,6,46,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass_context.cpp,handle_errors(Sass_Context* c_ctx),3,3,3,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass_context.cpp,throw(),46,19,17,5,11,0,16,97,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass_util.cpp,paths(const Node& arrs),35,23,20,4,12,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\sass_util.cpp,"flatten(Node& arr, int n)",37,26,20,9,9,0,2,8,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\source_map.cpp,SourceMap::SourceMap(),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\source_map.cpp,SourceMap::SourceMap(const std::string& file),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\source_map.cpp,SourceMap::render_srcmap(Context &ctx),64,48,42,7,10,0,6,34,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\source_map.cpp,SourceMap::serialize_mappings(),41,33,29,4,4,0,4,7,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\source_map.cpp,SourceMap::prepend(const OutputBuffer& out),16,14,10,4,0,0,2,9,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\source_map.cpp,SourceMap::append(const OutputBuffer& out),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\source_map.cpp,SourceMap::prepend(const Offset& offset),15,13,9,4,0,0,2,13,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\source_map.cpp,SourceMap::append(const Offset& offset),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\source_map.cpp,SourceMap::add_open_mapping(const AST_Node_Ptr node),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\source_map.cpp,SourceMap::add_close_mapping(const AST_Node_Ptr node),2,2,2,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\source_map.cpp,SourceMap::remap(const ParserState& pstate),10,9,4,3,1,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\subset_map.cpp,"Subset_Map::put(const Compound_Selector_Obj& sel, const SubSetMapPair& value)",8,8,6,2,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\subset_map.cpp,Subset_Map::get_kv(const Compound_Selector_Obj& sel),29,28,22,9,1,1,0,2,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\subset_map.cpp,Subset_Map::get_v(const Compound_Selector_Obj& sel),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_c.cpp,To_C::fallback_impl(AST_Node_Ptr n),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_c.cpp,To_C::operator()(Boolean_Ptr b),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_c.cpp,To_C::operator()(Number_Ptr n),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_c.cpp,To_C::operator()(Custom_Warning_Ptr w),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_c.cpp,To_C::operator()(Custom_Error_Ptr e),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_c.cpp,To_C::operator()(Color_Ptr c),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_c.cpp,To_C::operator()(String_Constant_Ptr s),6,6,5,3,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_c.cpp,To_C::operator()(String_Quoted_Ptr s),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_c.cpp,To_C::operator()(List_Ptr l),6,6,5,2,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_c.cpp,To_C::operator()(Map_Ptr m),9,9,8,2,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_c.cpp,To_C::operator()(Arguments_Ptr a),6,6,5,2,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_c.cpp,To_C::operator()(Argument_Ptr a),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_c.cpp,To_C::operator()(Null_Ptr n),1,1,1,0,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::fallback_impl(AST_Node_Ptr n),4,2,2,0,0,0,2,16,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(Custom_Error_Ptr e),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(Custom_Warning_Ptr w),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(Boolean_Ptr b),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(Number_Ptr n),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(Color_Ptr c),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(String_Constant_Ptr s),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(String_Quoted_Ptr s),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(List_Ptr l),11,11,5,2,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(Map_Ptr m),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(Null_Ptr n),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(Function_Ptr n),2,2,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(Argument_Ptr arg),3,3,3,2,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(Selector_List_Ptr s),4,4,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\to_value.cpp,To_Value::operator()(Binary_Expression_Ptr s),4,4,2,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\units.cpp,get_unit_type(UnitType unit),10,10,8,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\units.cpp,get_unit_class(UnitType unit),10,10,8,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\units.cpp,get_main_unit(const UnitClass unit),10,10,8,1,0,0,0,0,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\units.cpp,string_to_unit(const std::string& s),25,19,19,1,0,0,6,13,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\units.cpp,unit_to_string(UnitType unit),27,21,20,1,0,0,6,13,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\units.cpp,unit_to_class(const std::string& s),24,19,19,2,0,0,5,11,
C:\Users\Vivek\Documents\erp_ionic\node_modules\node-sass\src\libsass\src\units.cpp,"conversion_factor(const std::string& s1, const std::string& s2)",11,7,7,2,0,0,4,17,
